z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m],area ratio [-],Push,Total unit weight [kN/m3],Layer no,Vertical total stress [kPa],Water pressure [kPa],Vertical effective stress [kPa],qt [MPa],Delta u2 [MPa],Rf [%],Bq [-],Qt [-],Fr [%],qnet [MPa],Ic [-]
5.5,18.015233333333327,0.1438333333333333,0.06781666666666666,DE__5_5,DE,4.0,0.112265625,0.1496875,21.875,2.48,50.0,30.0,0.75,1.0,19.0,1.0,104.5,56.375,48.125,18.032187499999996,0.011441666666666662,0.7976477248438846,0.0006382120765250212,372.52337662337646,0.8022971916112067,17.927687499999994,1.5512439482875595
6.0,17.6158900140647,0.1352770745428973,0.07358600562587904,DE__6_0,DE,4.0,0.13390625,0.1785416666666667,22.75,2.48,50.0,30.0,0.75,1.0,19.0,1.0,114.0,61.5,52.5,17.63428651547117,0.01208600562587904,0.767125306851593,0.0006898292225533284,333.71974315183184,0.7721167940001541,17.52028651547117,1.5575731690773122
6.5,18.53860450070324,0.1106638537271449,0.07267180028129397,DE__6_5,DE,14.0,0.1129822916666667,0.1506458333333334,28.375,2.48,50.0,30.0,0.75,1.0,19.0,1.0,123.5,66.625,56.875,18.556772450773565,0.006046800281293965,0.5963529165468197,0.0003280372650836725,324.10149363997476,0.6003483864445395,18.433272450773565,1.482404218044203
7.0,19.46131898734177,0.0860506329113924,0.07175759493670886,DE__7_0,DE,24.0,0.09205833333333334,0.12275,34.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,133.0,71.75,61.25,19.479258386075948,7.594936708849032e-06,0.44175517982195167,3.9257910016932904e-07,315.85727977266856,0.4447921204925366,19.34625838607595,1.3977449883469235
7.5,26.515144444444452,0.1208333333333334,0.07292777777777781,DE__7_5,DE,42.0,0.1018125,0.13575,50.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,142.5,76.875,65.625,26.533376388888897,-0.003947222222222185,0.4554012710720582,-0.0001495676825603278,402.14668783068794,0.45786025273570197,26.3908763888889,1.3163006353280793
8.0,34.16952,0.2011200000000001,0.07982000000000003,DE__8_0,DE,60.0,0.1115666666666667,0.14875,67.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,152.0,82.0,70.0,34.189475,-0.0021799999999999736,0.5882512088881157,-6.404705401913548e-05,486.2496428571428,0.5908781424003986,34.037475,1.3241741830127067
8.5,36.60646000000001,0.2319899999999999,0.08505000000000001,DE__8_5,DE,72.0,0.1163791666666667,0.1551666666666666,106.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,161.5,87.125,74.375,36.62772250000001,-0.0020749999999999935,0.6333727137962231,-5.690197277768468e-05,490.30215126050444,0.636177766973258,36.466222500000015,1.335112241562319
9.0,34.36162727272727,0.1565909090909091,0.09340454545454548,DE__9_0,DE,84.0,0.1211916666666667,0.1615833333333333,146.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,171.0,92.25,78.75,34.384978409090905,0.0011545454545454775,0.4554049946691508,3.374484664544905e-05,434.46321789321786,0.4576810893447624,34.213978409090906,1.2573880987994295
9.5,36.293711111111115,0.1348555555555553,0.09915000000000004,DE__9_5,DE,62.0,0.1275,0.17,167.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,180.5,97.375,83.125,36.31849861111112,0.0017750000000000404,0.371313685071492,4.9117274564681975e-05,434.7428404344194,0.3731683013405512,36.137998611111115,1.1871549538959694
10.0,41.095096214511045,0.1877429022082019,0.1046272870662461,DE__10_0,DE,40.0,0.1338083333333333,0.1784166666666667,189.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,190.0,102.5,87.5,41.12125303627761,0.0021272870662460974,0.4565592931776011,5.197219504520593e-05,467.7857489860298,0.4586786093301474,40.93125303627761,1.2157450670332632
10.5,16.73178000000001,0.6175599999999981,0.1019399999999999,DE__10_5,DE,46.0,0.1491541666666666,0.198875,213.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,199.5,107.625,91.875,16.75726500000001,-0.005685000000000093,3.685326931333948,-0.0003433434403737515,180.22057142857156,3.72973043161319,16.55776500000001,2.1700834911914257
11.0,13.06015,0.10997,0.07402999999999985,DE__11_0,DE,52.0,0.1645,0.2193333333333333,238.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,209.0,112.75,96.25,13.0786575,-0.03872000000000016,0.8408355368278434,-0.0030086270749629627,133.71072727272727,0.8544904944051541,12.8696575,1.7752049258387326
11.5,7.510950000000018,0.1412399999999998,0.1086500000000005,DE__11_5,DE,54.0,0.1710291666666666,0.2280416666666666,248.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,218.5,117.875,100.625,7.538112500000018,-0.009224999999999511,1.8736785899653192,-0.0012603126190081084,72.74149068323,1.9296103448099124,7.3196125000000185,2.202393220155479
12.0,16.3174,0.1225,-0.07409999999999999,DE__12_0,DE,56.0,0.1775583333333333,0.23675,259.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,228.0,123.0,105.0,16.298875,-0.1971,0.751585615571627,-0.01226442244121742,153.05595238095236,0.7622484774475566,16.070874999999997,1.685682461215134
12.5,5.803572727272733,0.1293727272727274,-0.1038818181818182,DE__12_5,DE,82.0,0.1703416666666666,0.227125,289.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,237.5,128.125,109.375,5.777602272727278,-0.23200681818181818,2.239211374646214,-0.04187771394111936,50.65236363636369,2.3352046750039483,5.540102272727278,2.3691764947416925
13.0,21.16022080894092,0.08767205960617351,-0.09070395156998412,DE__13_0,DE,108.0,0.163125,0.2175,320.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,247.0,133.25,113.75,21.137544821048426,-0.22395395156998413,0.4147693610985089,-0.010720349971166747,183.6531412839422,0.4196733994119621,20.890544821048426,1.4466232274485937
13.5,23.40143954230973,0.07913028206492816,-0.02576914582224595,DE__13_5,DE,108.0,0.1819041666666666,0.2425416666666667,378.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,256.5,138.375,118.125,23.394997255854168,-0.16414414582224596,0.3382359108639231,-0.007093984713320852,195.8814582506173,0.3419853985759933,23.13849725585417,1.3640283072706783
14.0,25.64265827567855,0.07058850452368283,0.03916565992549223,DE__14_0,DE,108.0,0.2006833333333333,0.2675833333333333,436.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,266.0,143.5,122.5,25.65244969065992,-0.10433434007450779,0.27517256782452304,-0.004109843690072741,207.23632400538713,0.27805583444641124,25.386449690659923,1.285578450204292
14.5,27.88387700904736,0.062046726982437475,0.1041004656732304,DE__14_5,DE,102.0,0.236125,0.3148333333333333,488.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,275.5,148.625,126.875,27.909902125465667,-0.0445245343267696,0.22231080103224207,-0.0016111994797144294,217.8080955701727,0.22452711913481257,27.634402125465666,1.2105518822156291
15.0,34.51244999999999,0.2827749999999994,0.1382,DE__15_0,DE,96.0,0.2715666666666667,0.3620833333333333,540.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,285.0,153.75,131.25,34.54699999999999,-0.015550000000000008,0.818522592410338,-0.0004538555834452166,261.04380952380944,0.8253312707956321,34.26199999999999,1.5093868083626765
15.5,40.389271428571426,0.4043,0.1465821428571428,DE__15_5,DE,96.0,0.2888125,0.3850833333333333,585.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,294.5,158.875,135.625,40.42591696428571,-0.012292857142857216,1.0001010004477546,-0.00030631505370959215,295.89984858459513,1.007440131904139,40.13141696428571,1.5385563655606336
16.0,42.05147101449276,0.4428847826086956,0.1457643025362319,DE__16_0,DE,96.0,0.3060583333333333,0.4080833333333333,630.0,2.48,50.0,30.0,,1.0,19.0,1.0,304.0,164.0,140.0,,-0.018235697463768102,,,,,,1.8189894035458565e-12
16.5,46.97047272727274,0.5149090909090912,0.169125,DE__16_5,DE,90.0,0.3064666666666667,0.408625,670.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,313.5,169.125,144.375,47.05503522727274,0.0,1.0942699084638106,0.0,323.7508933490753,1.101609282633601,46.74153522727274,1.539359912437828
17.0,47.740409090909125,0.6052090909090895,0.17425,DE__17_0,DE,84.0,0.306875,0.4091666666666667,710.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,323.0,174.25,148.75,47.827534090909126,-2.7755575615628914e-17,1.265398901308034,-5.842721362662613e-19,319.3582123758597,1.2740027925564004,47.504534090909125,1.5934764003803805
17.5,34.87371018998274,0.5438742659758206,0.179375,DE__17_5,DE,92.0,0.3085,0.4113333333333333,757.5,2.48,50.0,30.0,0.5,1.0,19.0,1.0,332.5,179.375,153.125,34.963397689982735,0.0,1.5555532411303505,0.0,226.16096450600966,1.5704885008890215,34.63089768998273,1.7574191575867024
18.0,28.01154545454546,0.412018181818182,0.1845,DE__18_0,DE,100.0,0.310125,0.4135,805.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,342.0,184.5,157.5,28.10379545454546,0.0,1.466058854878062,0.0,176.265367965368,1.484119362858867,27.76179545454546,1.8039663664177314
18.5,25.141763636363677,0.4413454545454538,0.189625,DE__18_5,DE,94.0,0.325625,0.4341666666666666,852.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,351.5,189.625,161.875,25.236576136363677,-2.7755575615628914e-17,1.7488325363974948,-1.1153502389759892e-18,153.7302000702003,1.7735346764743525,24.885076136363676,1.9039069472104075
19.0,35.519353553835344,0.3370412385643915,0.1855901980999297,DE__19_0,DE,88.0,0.341125,0.4548333333333333,899.0,2.48,50.0,30.0,,1.0,19.0,1.0,361.0,194.75,166.25,,-0.009159801900070319,,,,,,1.8189894035458565e-12
19.5,31.575088951442666,0.2575549612948629,0.1519024781843773,DE__19_5,DE,88.0,0.3530291666666666,0.4707083333333333,944.0,2.48,50.0,30.0,,1.0,19.0,1.0,370.5,199.875,170.625,,-0.0479725218156227,,,,,,1.8189894035458565e-12
20.0,27.63082434904997,0.1780686840253344,0.1182147582688249,DE__20_0,DE,88.0,0.3649333333333333,0.4865833333333333,989.0,2.48,50.0,30.0,,1.0,19.0,1.0,380.0,205.0,175.0,,-0.08678524173117512,,,,,,1.8189894035458565e-12
20.5,35.97426666666667,0.2802,0.1854333333333333,DE__20_5,DE,88.0,0.3616833333333333,0.4824583333333333,1044.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,389.5,210.125,179.375,36.020625,-0.024691666666666695,0.7778876685232419,-0.0006929802712282223,198.64041811846693,0.7863911117036018,35.631125000000004,1.5327665010133127
21.0,38.9388714285714,0.4041857142857145,0.1677000000000001,DE__21_0,DE,88.0,0.3584333333333333,0.4783333333333333,1099.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,399.0,215.25,183.75,38.9807964285714,-0.0475499999999999,1.0368841873878751,-0.0012324465007229983,209.96896015549063,1.0476072959277718,38.5817964285714,1.612517671838784
21.5,40.588975,0.428825,0.2082625,DE__21_5,DE,94.0,0.3561541666666667,0.4750833333333333,1148.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,408.5,220.375,188.125,40.641040624999995,-0.012112500000000026,1.0551526078203124,-0.00030106226979047577,213.8606810631229,1.065866070942419,40.232540625,1.6106114391994206
22.0,42.50505714285713,0.4474428571428572,0.2148714285714289,DE__22_0,DE,100.0,0.353875,0.4718333333333334,1198.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,418.0,225.5,192.5,42.55877499999999,-0.010628571428571099,1.0513527636612128,-0.00025221585100347827,218.91311688311683,1.0617812727527134,42.14077499999999,1.599802682036604
22.5,42.622,0.4698,0.2139,DE__22_5,DE,102.0,0.3528125,0.4704166666666667,1249.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,427.5,230.625,196.875,42.675475,-0.01672499999999999,1.1008664812752522,-0.0003958769621502567,214.59288888888887,1.1120059600489727,42.247975,1.6199834434416283
23.0,34.580273076923106,0.2710567307692313,0.2145641826923077,DE__23_0,DE,104.0,0.35175,0.469,1300.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,437.0,235.75,201.25,34.63391412259618,-0.021185817307692312,0.7826338363309215,-0.0006195242422091363,169.92255464644066,0.792635059986673,34.19691412259618,1.5711699160834298
23.5,42.6086,0.3626,0.21205,DE__23_5,DE,108.0,0.351125,0.4681666666666666,1354.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,446.5,240.875,205.625,42.661612500000004,-0.028825000000000017,0.8499444318941295,-0.0006828123459341727,205.30145896656538,0.8589341080164122,42.215112500000004,1.5354513154459284
24.0,49.23834,0.4354599999999997,0.2206899999999998,DE__24_0,DE,112.0,0.3505,0.4673333333333333,1409.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,456.0,246.0,210.0,49.2935125,-0.025310000000000193,0.8834022529841016,-0.0005182491634888283,232.5595833333333,0.891650654811708,48.837512499999995,1.508489306848568
24.5,9.940927272727397,0.4492636363636349,0.251125,DE__24_5,DE,110.0,0.36825,0.491,1462.5,2.48,50.0,30.0,0.5,1.0,19.0,1.0,465.5,251.125,214.375,10.066489772727396,0.0,4.462962229205268,0.0,44.785958123509715,4.679347098564929,9.600989772727395,2.612284487475252
25.0,31.73414000000001,0.3970600000000003,0.25625,DE__25_0,DE,108.0,0.386,0.5146666666666667,1516.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,475.0,256.25,218.75,31.86226500000001,0.0,1.2461763154628216,0.0,143.48464000000004,1.26503535749292,31.38726500000001,1.7786502918051754
25.5,29.89037781818183,0.3840952727272727,0.261375,DE__25_5,DE,108.0,0.4024375,0.5365833333333334,1565.5,2.48,50.0,30.0,0.5,1.0,19.0,1.0,484.5,261.375,223.125,30.02106531818183,0.0,1.2794191966753787,0.0,132.3767633307869,1.3004060173876584,29.53656531818183,1.8124954269529276
26.0,38.9103,0.4522,0.2665,DE__26_0,DE,108.0,0.418875,0.5585,1615.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,494.0,266.5,227.5,39.043549999999996,0.0,1.158193863006822,0.0,169.4485714285714,1.1730357423108702,38.549549999999996,1.6958961444087919
26.5,46.15276000000001,0.6630899999999985,0.2716250000000001,DE__26_5,DE,112.0,0.4160625,0.5547500000000001,1668.5,2.48,50.0,30.0,0.5,1.0,19.0,1.0,503.5,271.625,231.875,46.28857250000001,1.1102230246251565e-16,1.4325133919392274,2.4248580683696774e-18,197.45583827493263,1.4482667904479096,45.785072500000005,1.7269776002463613
27.0,47.01380425101213,0.7309993927125495,0.27675,DE__27_0,DE,116.0,0.41325,0.551,1722.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,513.0,276.75,236.25,47.152179251012136,0.0,1.5502982138346415,0.0,197.4145153481995,1.5673504646775829,46.63917925101214,1.7556846291735595
27.5,47.38796666666667,0.5591999999999999,0.281875,DE__27_5,DE,110.0,0.4345916666666667,0.5794583333333334,1775.5,2.48,50.0,30.0,0.5,1.0,19.0,1.0,522.5,281.875,240.625,47.52890416666667,0.0,1.176547218591634,0.0,195.35129004329005,1.189625137071305,47.00640416666667,1.6529221768223927
28.0,49.272579999999934,0.7179199999999993,0.287,DE__28_0,DE,104.0,0.4559333333333334,0.6079166666666667,1829.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,532.0,287.0,245.0,49.41607999999994,-5.551115123125783e-17,1.452806454902939,-1.1355670645997202e-18,199.5268571428569,1.468617185799549,48.88407999999994,1.7251149541235762
28.5,52.97734999999997,0.718612499999999,0.292125,DE__28_5,DE,104.0,0.4605583333333333,0.6140833333333333,1881.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,541.5,292.125,249.375,53.12341249999997,0.0,1.3527227754805837,0.0,210.85478696741842,1.36665340957311,52.58191249999997,1.6805648518781642
29.0,49.3917555555555,0.5773666666666655,0.29725,DE__29_0,DE,104.0,0.4651833333333333,0.62025,1933.0,2.48,50.0,30.0,0.5,1.0,19.0,1.0,551.0,297.25,253.75,49.5403805555555,0.0,1.1654465714472981,0.0,193.06159824849456,1.1785547400663978,48.9893805555555,1.6484074926155488
29.5,56.57884000000001,0.6419200000000007,0.302375,DE__29_5,DE,,,,,2.48,50.0,30.0,0.5,1.0,19.0,1.0,560.5,302.375,258.125,56.730027500000006,0.0,1.131534794337973,0.0,217.60591767554484,1.1428260634736522,56.16952750000001,1.6001600586885005
30.0,50.15946313465784,0.614232671081678,0.3075000000000001,DE__30_0,DE,,,,,2.48,50.0,30.0,0.5,1.0,19.0,1.0,570.0,307.5,262.5,50.31321313465784,1.1102230246251565e-16,1.2208178186468652,2.2319085452315207e-18,189.49795479869653,1.2348069864705231,49.74321313465784,1.6688686639883485
30.5,44.40750000000001,0.4488799999999999,0.312625,DE__30_5,DE,,,,,,,,0.5,1.0,19.0,1.0,579.5,312.625,266.875,44.56381250000001,0.0,1.0072746805493802,0.0,164.81241217798598,1.020545677507179,43.98431250000001,1.6399519211194677
31.0,55.0728,0.6107,0.31775,DE__31_0,DE,,,,,,,,0.5,1.0,19.0,1.0,589.0,317.75,271.25,55.231675,-5.551115123125783e-17,1.1057061007112314,-1.0158937356426607e-18,201.44764976958527,1.1176246404481478,54.642675000000004,1.610235395600264
31.5,51.068908747375794,0.7567217634709588,0.322875,DE__31_5,DE,,,,,,,,0.5,1.0,19.0,1.0,598.5,322.875,275.625,51.23034624737579,0.0,1.4770967188411708,0.0,183.69830838050171,1.4945569232727298,50.63184624737579,1.7476601600680357
32.0,52.46408019594121,0.6515083275017497,0.328,DE__32_0,DE,,,,,,,,0.5,1.0,19.0,1.0,608.0,328.0,280.0,52.62808019594121,0.0,1.2379481164353692,0.0,185.78600069979004,1.2524169994504981,52.02008019594121,1.6754963159491487
32.5,53.85925164450664,0.5462948915325406,0.333125,DE__32_5,DE,,,,,,,,0.5,1.0,19.0,1.0,617.5,333.125,284.375,54.02581414450664,0.0,1.0111738252964173,0.0,187.80945633233105,1.0228648858947933,53.40831414450664,1.594291339263798
33.0,65.08970000000004,0.8553222222222177,0.33825,DE__33_0,DE,,,,,,,,0.5,1.0,19.0,1.0,627.0,338.25,288.75,65.25882500000003,0.0,1.310661389049247,0.0,223.83316017316028,1.3233762503568747,64.63182500000003,1.641017790534556
33.5,50.6566,0.6581,0.343375,DE__33_5,DE,,,,,,,,0.5,1.0,19.0,1.0,636.5,343.375,293.125,50.828287499999995,0.0,1.294751470822227,0.0,171.22997867803835,1.3111706770754081,50.1917875,1.7147736175796544
34.0,48.9255653846154,0.6065346153846158,0.3485,DE__34_0,DE,,,,,,,,0.5,1.0,19.0,1.0,646.0,348.5,297.5,49.099815384615404,-5.551115123125783e-17,1.235309360398661,-1.1456507767370412e-18,162.86996767937953,1.2517788549159268,48.4538153846154,1.7118067320015553
34.5,51.48043333333342,0.5997444444444479,0.353625,DE__34_5,DE,,,,,,,,0.5,1.0,19.0,1.0,655.5,353.625,301.875,51.65724583333342,0.0,1.16100739551516,0.0,168.94988267770904,1.1759292444700402,51.001745833333416,1.6758065918363965
35.0,68.19782500000005,0.9266250000000021,0.35875,DE__35_0,DE,,,,,,,,0.5,1.0,19.0,1.0,665.0,358.75,306.25,68.37720000000004,0.0,1.3551666344922013,0.0,221.1010612244899,1.3684756956648898,67.71220000000004,1.6542650221609834
35.5,79.73909670658679,0.9420541916167652,0.363875,DE__35_5,DE,,,,,,,,0.5,1.0,19.0,1.0,674.5,363.875,310.625,79.9210342065868,0.0,1.1787312326085047,0.0,255.11962722442433,1.1887639012211384,79.2465342065868,1.5578430868174802
36.0,76.45238571428581,1.242328571428566,0.369,DE__36_0,DE,,,,,,,,0.5,1.0,19.0,1.0,684.0,369.0,315.0,76.63688571428581,0.0,1.6210582669814628,0.0,241.12027210884384,1.6356568414028,75.95288571428581,1.7014525482243348
36.5,51.57421000000003,0.8212000000000043,0.374125,DE__36_5,DE,,,,,,,,0.5,1.0,19.0,1.0,693.5,374.125,319.375,51.76127250000003,0.0,1.5865143191756033,0.0,159.89909197651673,1.6080591727395273,51.06777250000003,1.8101155436359195
37.0,45.76879561403509,0.6518688596491226,0.37925,DE__37_0,DE,,,,,,,,0.5,1.0,19.0,1.0,703.0,379.25,323.75,45.95842061403509,-5.551115123125783e-17,1.4183882973777615,-1.2266188332374515e-18,139.78508297771458,1.4404216131557908,45.25542061403509,1.8094519047627529
37.5,69.28054285714289,0.7997285714285741,0.384375,DE__37_5,DE,,,,,,,,0.5,1.0,19.0,1.0,712.5,384.375,328.125,69.4727303571429,0.0,1.1511402636939105,0.0,209.55498775510213,1.1630684878086617,68.76023035714289,1.601360794852359
38.0,66.32841111111078,0.9771444444444464,0.3895,DE__38_0,DE,,,,,,,,0.5,1.0,19.0,1.0,722.0,389.5,332.5,66.52316111111078,0.0,1.4688785501524257,0.0,197.89822890559634,1.4849957477109803,65.80116111111079,1.7143598723102549
38.5,64.2671246334311,0.7804087976539574,0.394625,DE__38_5,DE,,,,,,,,0.5,1.0,19.0,1.0,731.5,394.625,336.875,64.46443713343109,0.0,1.21060360154644,0.0,189.18868165768043,1.2244984034237993,63.73293713343109,1.6507638531874376
39.0,83.70254999999958,1.131450000000003,0.39975,DE__39_0,DE,,,,,,,,0.5,1.0,19.0,1.0,741.0,399.75,341.25,83.90242499999958,0.0,1.3485307486643068,0.0,243.6964835164823,1.3605466717291204,83.16142499999958,1.6201426527626999
39.5,95.70530000000021,1.2829375000000092,0.404875,DE__39_5,DE,,,,,,,,0.5,1.0,19.0,1.0,750.5,404.875,345.625,95.90773750000021,0.0,1.3376788290934363,0.0,275.3193128390603,1.3482290298728004,95.1572375000002,1.5839553249129246
0.0,0.0,0.0,0.0,,,,,,,,,,,,19.0,1.0,0.0,0.0,0.0,,0.0,,,,,,
0.5,0.5323,0.0017,0.0084,CS__0_5,CS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,9.5,5.125,4.375,0.5344,0.0032749999999999993,0.3181137724550898,0.006239283673080585,119.97714285714285,0.32387121356448845,0.5249,2.0335468121191655
1.0,1.7782,0.0078,0.019,CS__1_0,CS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,19.0,10.25,8.75,1.78295,0.008749999999999999,0.4374772147283995,0.004960458062870262,201.59428571428572,0.4421894044615776,1.7639500000000001,1.8479534611573594
1.5,7.9774,0.0449,0.016,CS__1_5,CS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,28.5,15.375,13.125,7.9814,0.0006250000000000006,0.5625579472273036,7.858768499541056e-05,605.9352380952381,0.564573929007029,7.9529,1.5300506589242422
2.0,12.4693,0.0874,0.0235,CS__2_0,CS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,38.0,20.5,17.5,12.475175,0.002999999999999999,0.7005913744696969,0.00024121233318659578,710.6957142857142,0.7027319306836158,12.437175,1.4971385188504394
2.5,14.0537,0.1008,0.0268,CS__2_5,CS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,47.5,25.625,21.875,14.0604,0.001174999999999999,0.7169070581206793,8.385130843722562e-05,640.5897142857142,0.7193371821678596,14.0129,1.4963942130055947
3.0,12.95991951219512,0.1019585365853659,0.0381719512195122,CS__3_0,CS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,57.0,30.75,26.25,12.969462499999997,0.007421951219512203,0.7861431156870682,0.0005747897598550397,491.90333333333325,0.7896134187058892,12.912462499999997,1.5628319285484555
3.5,10.1149,0.0708,0.05285,CS__3_5,CS,,,,,2.48,50.0,27.0,0.75,1.0,19.0,1.0,66.5,35.875,30.625,10.1281125,0.016974999999999997,0.699044367842478,0.0016871053223327767,328.5424489795919,0.7036645468109609,10.0616125,1.6204512231427424
4.0,11.9941,0.0801,0.05815,CS__4_0,CS,8.0,0.134375,0.1791666666666667,5.0,2.48,50.0,27.0,0.75,1.0,19.0,1.0,76.0,41.0,35.0,12.008637499999999,0.01715,0.6670198846455312,0.0014372346432211655,340.93249999999995,0.6712681919651042,11.932637499999998,1.577234027533717
4.5,13.6707,0.0894,0.06045,CS__4_5,CS,10.8,0.1350625,0.1800833333333333,8.1,2.48,50.0,27.0,0.75,1.0,19.0,1.0,85.5,46.125,39.375,13.6858125,0.014324999999999997,0.6532312202874326,0.001053284621217343,345.4047619047619,0.657337836906321,13.600312500000001,1.5492371408708947
